Team;Number;"Player name";Position;Rating;"Minutes played";Goals;"Goals own";Assists;Offsides;Shots;Freekicks;Corners;"Throw in";Fouls;"Yellow cards";"Red cards";"Shots on target";"Blocked shots";"Shots off target";"Shots inside pa";"Shots outside pa";"Success Take-Ons";"Total Take-Ons";"Shot Conversion Rate";"Success Tackles";"Total Tackles";"Success Aerial duels";"Total Aerial duels";"Success Ground duels";"Total Ground duels";Interceptions;Recovery;Blocks;Mistakes;"Fouls won";"Success Passes";"Total Passes";"Pass accuracy";"Key passes";"Success Passes in final third";"Total Passes in final third";"Success Passes in middle third";"Total Passes in middle third";"Success Passes in defensive third";"Total Passes in defensive third";"Success Long passes";"Total Long passes";"Success Medium range passes";"Total Medium range passes";"Success Short passes";"Total Short passes";"Success Forward passes";"Total Forward passes";"Success Sideways passes";"Total Sideways passes";"Success Backward passes";"Total Backward passes";"Success Crosses";"Total Crosses";"Conceded goals";Catches;"Parries & Blocks";"Succesful goal kicks";"All goal kicks";"GK Interceptions Successful";"GK Interceptions Total"
"POLONIA WARSZAWA";1;"Dawid JANKOWSKI";GK;6.7;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;5;0;0;0;11;14;79;0;0;0;0;0;11;14;1;4;1;1;9;9;3;6;8;8;0;0;0;0;0;0;1;2;3;2;2
"POLONIA WARSZAWA";9;"Bartosz JAWORSKI";CF;6;61;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0%;0;0;0;3;0;0;1;1;0;1;0;2;3;67;0;0;1;2;2;0;0;0;0;1;1;1;2;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";10;"Kacper ZIOLKOWSKI";CM;6.6;82;0;0;0;0;3;2;1;0;1;0;0;0;2;1;2;1;1;4;0%;1;1;0;0;3;6;0;5;2;1;1;10;17;59;0;5;11;5;6;0;0;1;2;2;2;7;13;4;9;3;5;3;3;1;2;0;0;0;0;0;0;0
"POLONIA WARSZAWA";6;"Pawel KAZALA";CM;6.9;78;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0%;4;5;1;1;6;7;3;6;0;2;1;7;11;64;2;3;3;3;6;1;2;0;1;4;5;3;5;3;5;3;4;1;2;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";7;"Filip KOLODZIEJSKI";RW;6.9;84;0;0;0;0;2;1;0;0;2;0;0;1;1;0;1;1;0;0;0%;1;2;0;1;1;2;0;4;1;0;1;3;6;50;0;2;5;1;1;0;0;0;1;1;1;2;4;2;4;1;2;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";22;"Victor CIEMPIEL";RB;6.4;92;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0%;1;1;0;0;1;1;0;2;0;1;0;11;16;69;1;1;2;4;7;6;7;3;6;6;7;2;3;4;9;6;6;1;1;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";11;"Pawel TYSZKO";LW;6.9;92;0;0;0;0;2;0;1;0;1;1;0;0;1;1;2;0;1;4;0%;2;3;0;3;3;7;0;4;1;3;2;9;15;60;0;4;9;4;5;1;1;0;1;3;4;6;10;2;4;3;6;4;5;0;2;0;0;0;0;0;0;0
"POLONIA WARSZAWA";3;"Bartosz PAWLAK";LB;7.4;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;2;4;0;0;1;22;28;79;1;4;7;13;14;5;7;0;0;4;8;18;20;10;14;7;9;5;5;0;1;0;0;0;0;0;0;0
"POLONIA WARSZAWA";20;"Norbert BIALOOKI";CB;7.4;92;0;0;0;0;1;2;0;0;0;0;0;0;0;1;0;1;3;4;0%;0;1;0;0;3;6;0;8;0;1;1;21;25;84;0;0;1;10;12;11;12;3;4;12;14;6;7;8;10;10;12;3;3;0;0;0;0;0;2;2;0;0
"POLONIA WARSZAWA";5;"Adrian BAGINSKI";CB;6.4;92;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;1;0;0;0;0;12;22;55;0;0;0;5;7;7;15;4;12;6;7;2;3;6;16;5;5;1;1;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";19;"Jan TYSZKO";CM;7.8;92;1;0;0;0;1;4;0;0;1;0;0;1;0;0;1;0;0;0;100%;1;2;0;1;1;2;3;9;2;2;2;25;28;89;0;4;5;18;20;3;3;3;3;9;10;13;15;6;9;7;7;12;12;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";15;"Filip GARCZYNSKI";LW;6;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;4;0;0;0;2;7;29;0;0;2;2;5;0;0;1;2;0;1;1;4;0;4;2;3;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";25;"Filip KEPSKI";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";17;"Filip PIETRZAK";RB;6.1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;1;0;0;0;7;8;88;0;2;3;2;2;3;3;0;0;3;4;4;4;4;5;1;1;2;2;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";18;"Jakub SZIDEL";RW;6.2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0%;1;1;0;0;1;2;0;1;0;0;0;2;2;100;0;0;0;2;2;0;0;0;0;0;0;2;2;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0
