Team;Number;"Player name";Position;Rating;"Minutes played";Goals;"Goals own";Assists;Offsides;Shots;Freekicks;Corners;"Throw in";Fouls;"Yellow cards";"Red cards";"Shots on target";"Blocked shots";"Shots off target";"Shots inside pa";"Shots outside pa";"Success Take-Ons";"Total Take-Ons";"Shot Conversion Rate";"Success Tackles";"Total Tackles";"Success Aerial duels";"Total Aerial duels";"Success Ground duels";"Total Ground duels";Interceptions;Recovery;Blocks;Mistakes;"Fouls won";"Success Passes";"Total Passes";"Pass accuracy";"Key passes";"Success Passes in final third";"Total Passes in final third";"Success Passes in middle third";"Total Passes in middle third";"Success Passes in defensive third";"Total Passes in defensive third";"Success Long passes";"Total Long passes";"Success Medium range passes";"Total Medium range passes";"Success Short passes";"Total Short passes";"Success Forward passes";"Total Forward passes";"Success Sideways passes";"Total Sideways passes";"Success Backward passes";"Total Backward passes";"Success Crosses";"Total Crosses";"Conceded goals";Catches;"Parries & Blocks";"Succesful goal kicks";"All goal kicks";"GK Interceptions Successful";"GK Interceptions Total"
"POLONIA WARSZAWA";16;"Oliwier ZIEBA";LM;6.1;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0%;0;0;0;2;0;3;0;1;1;0;0;3;4;75;0;1;2;2;2;0;0;0;0;0;0;3;4;0;1;0;0;3;3;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";2;"Filip GARCZYNSKI";RB;7.3;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;1;1;0;5;2;2;0;11;1;0;1;18;24;75;0;5;6;10;11;3;7;2;4;8;10;8;10;13;19;1;1;4;4;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";8;"Bartosz JAWORSKI";CM;7;98;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0%;1;1;1;3;2;4;2;6;0;2;0;8;11;73;1;3;4;2;4;3;3;1;1;3;4;4;6;2;5;5;5;1;1;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";3;"Piotr JEMIOLA";LB;6.2;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;2;0;0;0;5;9;56;0;0;1;2;5;3;3;0;1;2;4;3;4;3;6;2;3;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";10;"Maksymilian USAREK";CAM;6.7;73;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0%;1;1;0;3;2;4;0;1;0;0;1;1;4;25;0;1;3;0;1;0;0;0;0;0;0;1;4;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";5;"Adrian BAGINSKI";CB;6.4;98;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0%;1;1;0;3;2;2;2;5;1;2;0;18;23;78;0;0;0;9;10;9;13;0;5;13;13;5;5;4;9;12;12;2;2;0;0;0;0;0;0;1;0;0
"POLONIA WARSZAWA";19;"Jan TYSZKO";CF;6.8;98;0;0;0;0;2;3;3;0;2;0;0;1;0;1;1;1;1;4;0%;0;0;0;4;1;4;0;6;1;0;2;13;21;62;0;7;11;5;9;1;1;0;3;7;10;6;8;3;7;7;11;3;3;0;3;0;0;0;0;0;0;0
"POLONIA WARSZAWA";4;"Daniel LESNIEWSKI";CB;6.5;98;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0%;0;0;0;2;0;0;0;3;1;0;0;20;28;71;0;1;5;10;11;9;12;5;9;5;9;10;10;6;10;12;16;2;2;1;2;0;0;0;1;1;0;0
"POLONIA WARSZAWA";1;"Dawid JANKOWSKI";GK;6.5;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;6;0;0;0;9;15;60;0;0;0;0;1;9;14;1;6;2;3;6;6;2;7;7;8;0;0;0;0;1;2;1;2;3;2;2
"POLONIA WARSZAWA";6;"Victor CIEMPIEL";CM;6.9;98;0;0;0;0;1;2;0;0;0;0;0;0;1;0;1;0;0;2;0%;1;1;0;3;1;3;0;8;1;0;0;17;23;74;0;2;2;13;17;2;4;2;3;9;10;6;10;7;11;7;9;3;3;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";7;"Franciszek BANAS";RM;6.3;59;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0%;0;0;0;1;0;1;0;2;0;0;0;2;2;100;0;1;1;1;1;0;0;0;0;1;1;1;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";25;"Beniamin WROBLEWSKI";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";13;"Pawel KAZALA";CM;6;19;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0%;0;0;0;2;0;1;0;2;0;0;1;1;2;50;0;0;0;1;2;0;0;0;0;0;0;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";14;"Bartosz PAWLAK";LB;6;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0%;1;1;0;1;1;4;0;2;0;1;1;6;9;67;0;1;3;4;4;1;2;1;1;1;2;4;6;2;3;2;4;2;2;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";11;"Julian KOSTRZYNSKI";RM;6.3;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0%;2;2;0;3;4;6;0;1;1;0;0;1;4;25;0;0;3;1;1;0;0;0;0;1;1;0;3;0;1;0;2;1;1;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";17;"Oliwier DYNYSIUK";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";18;"Wojciech DABROWSKI";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"POLONIA WARSZAWA";21;"Kacper PUSTOLA";CM;6.1;25;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0%;1;1;0;5;2;2;0;2;0;0;1;4;5;80;0;3;4;1;1;0;0;0;0;3;4;1;1;1;1;1;2;2;2;0;0;0;0;0;0;0;0;0
